,Quarter,Institute,Country,Currency,ECL Stage 1,ECL Stage 2,ECL Stage 3,ECL POCI,ECL Performing,ECL Default,ECL Total,EAD Stage 1,EAD Stage 2,EAD Stage 3,EAD POCI,EAD Performing,EAD Default,EAD Total,Unnamed: 18,NPL Ratio,Coverage Ratio Performing,Coverage Ratio Default,Coverage Ratio Total,Share S1 (EAD),Share S2 (EAD),Share S3/Poci (EAD),Unnamed: 26,Exchange Rate,FCCY
30,2018-12-31,Aareal,DEU,EUR,34.0,22.0,519.0,0.0,56.0,519.0,575.0,27566.0,1227.0,1564.0,0.0,28793.0,1564.0,30357.0,,0.051520242448199756,0.0019449171673670683,0.33184143222506396,0.01894126560595579,0.908060743815265,0.04041901373653523,0.051520242448199756,,,
31,2019-06-30,Aareal,DEU,EUR,32.0,14.0,548.0,0.0,46.0,548.0,594.0,23989.0,445.0,1746.0,0.0,24434.0,1746.0,26180.0,,0.06669213139801375,0.0018826225751002702,0.3138602520045819,0.0226890756302521,0.9163101604278074,0.016997708174178762,0.06669213139801375,,,
32,2019-12-31,Aareal,DEU,EUR,22.0,16.0,345.0,0.0,38.0,345.0,383.0,24248.0,600.0,935.0,0.0,24848.0,935.0,25783.0,,0.036264205096381334,0.0015292981326464907,0.3689839572192513,0.014854749253384012,0.9404646472481868,0.023271147655431874,0.036264205096381334,,,
33,2020-06-30,Aareal,DEU,EUR,33.0,28.0,417.0,0.0,61.0,417.0,478.0,23902.0,916.0,981.0,0.0,24818.0,981.0,25799.0,,0.03802472964068375,0.002457893464420985,0.42507645259938837,0.018527849916663435,0.9264700182177604,0.03550525214155587,0.03802472964068375,,,
34,2020-12-31,Aareal,DEU,EUR,19.0,77.0,492.0,0.0,96.0,492.0,588.0,19102.0,6628.0,1547.0,0.0,25730.0,1547.0,27277.0,,0.0567144480698024,0.0037310532452390207,0.31803490627020037,0.021556622795762,0.7002969534772886,0.24298859845290904,0.0567144480698024,,,
35,2017-12-31,NordLB,DEU,EUR,80.0,197.0,2633.0,0.0,277.0,2633.0,2910.0,93558.0,3408.0,5179.0,0.0,96966.0,5179.0,102145.0,,0.05070243281609477,0.002856671410597529,0.508399304885113,0.02848891282001077,0.9159332321699545,0.03336433501395076,0.05070243281609477,,,
36,2018-06-30,NordLB,DEU,EUR,79.0,168.0,2180.0,0.0,247.0,2180.0,2427.0,80427.0,3184.0,5033.0,0.0,83611.0,5033.0,88644.0,,0.05677767248770362,0.0029541567497099663,0.4331412676336181,0.027379179639907946,0.9073033707865169,0.03591895672577952,0.05677767248770362,,,
37,2018-12-31,NordLB,DEU,EUR,66.0,123.0,3782.0,0.0,189.0,3782.0,3971.0,82526.0,2524.0,2765.0,0.0,85050.0,2765.0,87815.0,,0.031486648066958944,0.0022222222222222222,1.3678119349005424,0.04522006490918408,0.9397711097192962,0.028742242213744804,0.031486648066958944,,,
38,2019-06-30,NordLB,DEU,EUR,62.0,96.0,2242.0,0.0,158.0,2242.0,2400.0,79831.0,2894.0,3896.0,0.0,82725.0,3896.0,86621.0,,0.04497754586070352,0.001909942580840133,0.5754620123203286,0.027706907101049397,0.921612541993281,0.0334099121460154,0.04497754586070352,,,
39,2019-12-31,NordLB,DEU,EUR,49.0,94.0,1452.0,0.0,143.0,1452.0,1595.0,76196.0,2688.0,2714.0,0.0,78884.0,2714.0,81598.0,,0.033260619132821884,0.0018127883981542518,0.5350036845983788,0.019547047721757888,0.9337973969950244,0.03294198387215373,0.033260619132821884,,,
40,2020-06-30,NordLB,DEU,EUR,124.0,120.0,1108.0,0.0,244.0,1108.0,1352.0,71530.0,3295.0,2137.0,0.0,74825.0,2137.0,76962.0,,0.02776694992333879,0.0032609421984630804,0.5184838558727187,0.01756711104181284,0.9294197136249058,0.04281333645175541,0.02776694992333879,,,
41,2017-12-31,pbb,DEU,EUR,12.0,43.0,39.0,0.0,55.0,39.0,94.0,36782.0,2384.0,194.0,0.0,39166.0,194.0,39360.0,,0.004928861788617886,0.0014042792217739877,0.20103092783505155,0.002388211382113821,0.9345020325203252,0.06056910569105691,0.004928861788617886,,,
42,2018-06-30,pbb,DEU,EUR,13.0,39.0,40.0,0.0,52.0,40.0,92.0,38332.0,3100.0,200.0,0.0,41432.0,200.0,41632.0,,0.0048039969254419675,0.0012550685460513613,0.2,0.0022098385857033053,0.9207340507302075,0.0744619523443505,0.0048039969254419675,,,
43,2018-12-31,pbb,DEU,EUR,13.0,38.0,56.0,0.0,51.0,56.0,107.0,39430.0,2400.0,300.0,0.0,41830.0,300.0,42130.0,,0.007120816520294327,0.0012192206550322735,0.18666666666666668,0.00253975789223831,0.935912651317351,0.056966532162354616,0.007120816520294327,,,
44,2019-06-30,pbb,DEU,EUR,13.0,35.0,33.0,0.0,48.0,33.0,81.0,40627.0,2000.0,200.0,0.0,42627.0,200.0,42827.0,,0.00466995119900997,0.0011260468717010346,0.165,0.001891330235599038,0.9486305368108904,0.0466995119900997,0.00466995119900997,,,
45,2019-12-31,pbb,DEU,EUR,24.0,45.0,55.0,0.0,69.0,55.0,124.0,36730.0,3092.0,492.0,0.0,39822.0,492.0,40314.0,,0.012204197053132906,0.001732710562000904,0.11178861788617886,0.003075854541846505,0.9110978816292107,0.0766979213176564,0.012204197053132906,,,
46,2020-06-30,pbb,DEU,EUR,42.0,80.0,65.0,0.0,122.0,65.0,187.0,31777.0,9203.0,482.0,0.0,40980.0,482.0,41462.0,,0.011625102503497178,0.002977061981454368,0.13485477178423236,0.004510153875838117,0.7664126187834643,0.22196227871303845,0.011625102503497178,,,
47,2020-12-31,pbb,DEU,EUR,39.0,90.0,113.0,0.0,129.0,113.0,242.0,30394.0,8731.0,455.0,0.0,39125.0,455.0,39580.0,,0.011495704901465387,0.0032971246006389776,0.24835164835164836,0.006114199090449722,0.7679130874178878,0.2205912076806468,0.011495704901465387,,,
48,2018-06-30,Helaba,DEU,EUR,37.0,109.0,192.0,24.0,146.0,216.0,362.0,97549.0,2621.0,557.0,46.0,100170.0,603.0,100773.0,,0.00598374564615522,0.0014575222122391934,0.3582089552238806,0.0035922320462822383,0.9680073035436079,0.02600895081023687,0.00598374564615522,,,
49,2018-12-31,Helaba,DEU,EUR,46.0,66.0,185.0,2.0,112.0,187.0,299.0,103052.0,3398.0,586.0,14.0,106450.0,600.0,107050.0,,0.005604857543204111,0.0010521371535932363,0.31166666666666665,0.0027930873423633817,0.9626529659037832,0.03174217655301261,0.005604857543204111,,,
50,2019-06-30,Helaba,DEU,EUR,43.0,68.0,191.0,3.0,111.0,194.0,305.0,124689.0,3155.0,603.0,5.0,127844.0,608.0,128452.0,,0.00473328558527699,0.0008682456744156941,0.3190789473684211,0.0023744278018248063,0.9707050104319123,0.024561703982810698,0.00473328558527699,,,
51,2019-12-31,Helaba,DEU,EUR,39.0,121.0,126.0,0.0,160.0,126.0,286.0,126270.0,3849.0,483.0,10.0,130119.0,493.0,130612.0,,0.0037745383272593637,0.001229643633904349,0.25557809330628806,0.0021896916056717607,0.9667565001684378,0.02946896150430282,0.0037745383272593637,,,
52,2020-06-30,Helaba,DEU,EUR,52.0,251.0,112.0,0.0,303.0,112.0,415.0,129129.0,3894.0,547.0,2.0,133023.0,549.0,133572.0,,0.004110142844308688,0.0022778015831848627,0.2040072859744991,0.003106938579941904,0.966737040697152,0.029152816458539215,0.004110142844308688,,,
53,2020-12-31,Helaba,DEU,EUR,43.0,355.0,155.0,0.0,398.0,155.0,553.0,124386.0,7280.0,732.0,2.0,131666.0,734.0,132400.0,,0.005543806646525679,0.0030228001154436225,0.2111716621253406,0.004176737160120846,0.9394712990936556,0.05498489425981873,0.005543806646525679,,,
54,2018-01-01,DZ Bank,DEU,EUR,217.0,185.0,2420.0,11.0,402.0,2431.0,2833.0,,,5357.795018374847,32.0,171819.20498162514,5389.795018374847,177209.0,,0.03041490566717744,0.002339668607144301,0.4510375611154513,0.015986772680845782,,,0.03041490566717744,,,
55,2018-06-30,DZ Bank,DEU,EUR,221.0,164.0,2235.0,8.0,385.0,2243.0,2628.0,,,4968.102758007118,29.0,175231.89724199288,4997.102758007118,180229.0,,0.02772640783673614,0.002197088578390042,0.44886009126106613,0.014581449156351086,,,0.02772640783673614,,,
56,2018-12-31,DZ Bank,DEU,EUR,218.0,164.0,1957.0,3.0,382.0,1960.0,2342.0,,,4315.919371196755,22.0,172553.08062880323,4337.919371196755,176891.0,,0.02452312085519758,0.0022138115332855732,0.4518295137097652,0.013239791736153902,,,0.02452312085519758,,,
57,2019-06-30,DZ Bank,DEU,EUR,223.0,172.0,1867.0,1.0,395.0,1868.0,2263.0,,,4144.700318809777,21.0,184321.29968119023,4165.700318809777,188487.0,,0.02210073012361477,0.0021429970420304566,0.44842400005714395,0.012006133048963589,,,0.02210073012361477,,,
58,2019-12-31,DZ Bank,DEU,EUR,202.0,203.0,1807.0,1.0,405.0,1808.0,2213.0,,,3850.9023587493143,31.0,184555.09764125067,3881.9023587493143,188437.0,,0.020600531523794766,0.0021944666128229273,0.46575102434634863,0.011743978093474211,,,0.020600531523794766,,,
59,2020-06-30,DZ Bank,DEU,EUR,241.0,345.0,1948.0,4.0,586.0,1952.0,2538.0,,,4153.2830188679245,49.0,188432.71698113208,4202.2830188679245,192635.0,,0.021814743005517816,0.0031098633474497778,0.46450940863232476,0.013175175850702105,,,0.021814743005517816,,,
